Codigo_dpto,Departamento,Cod_municipio,Municipio,Latitud,Longitud,Sexo,Fecha beneficio ó Inicio,Clasificacion Academica,Entidad Organización,Programa,Modalidad,Beneficio
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Administración de Empresas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/16/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/09/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/03/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/21/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Artes visuales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/03/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/07/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/03/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Electrónica,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/05/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/10/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/13/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/07/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería electrónica,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/05/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/16/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/20/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/16/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Regencia de Framacia,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Electrónica,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/07/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingeniería de Alimentos,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/09/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración Ambiental y de los Recursos Naturales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/22/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/12/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/17/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Administración de Empresas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/09/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/20/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/06/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Creación de Contenidos Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/03/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/07/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Música,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/03/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/18/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/12/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/21/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Creación de Contenidos Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/20/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/04/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/21/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Contaduría Pública,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/02/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/05/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/04/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/14/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/10/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/04/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración de Empresas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/09/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración en Salud,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/17/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Administración de Empresas,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/19/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/17/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/21/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/08/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/08/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/04/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Contaduría Pública,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/19/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/12/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/20/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/18/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/16/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Regencia de Framacia,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/09/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/19/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/02/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Administración de Empresas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/16/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/08/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración en Salud,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/07/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Administración,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/03/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Contaduría Pública y Finanzas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/15/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/04/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingeniería de Alimentos,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/09/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Regencia de Framacia,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/06/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/18/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/21/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Derecho,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/03/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/03/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Profesional en seguridad y salud en el trabajo,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/09/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/20/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/13/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/05/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/13/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Producción Agrícola,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/06/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/03/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Contaduría Pública,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/10/2024 12:00:00 AM,Profesional,Universidad Santiago de Cali,Ingeniería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/18/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/20/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/20/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Procesos de Mercadeo Digital,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/04/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Ingenería de Sistemas,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Artes visuales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/19/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/04/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,No binario,12/09/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Creación de Contenidos Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Tecnología,Universidad Nacional Abierta y a Distancia,Tecnología en Automatización Electrónica Industrial,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/05/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Contaduría Pública,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/09/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Mercadeo Global,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/02/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/13/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/05/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Gestión deportiva,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/20/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Procesos de Mercadeo Digital,Virtual,Incentivo completo
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/16/2024 12:00:00 AM,Técnico,Fundación Politécnico Minuto de Dios,Técnico Profesional en Aseguramiento y Procesamiento de Bases de Datos,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/16/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/18/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Sistemas,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/11/2024 12:00:00 AM,Profesional,Universidad Nacional Abierta y a Distancia,Administración en Salud,Híbrido,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/06/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Publicidad en Medios Digitales,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,F,12/05/2024 12:00:00 AM,Profesional,Institución Universitaria Antonio José Camacho,Administración en Salud,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/11/2024 12:00:00 AM,Profesional,Universidad Autónoma de Occidente,Ingeniería Informática,Virtual,Incentivo parcial
76,Valle del Cauca,76001,CALI,3.4516,-76.5319,M,12/06/2024 12:00:00 AM,Profesional,Universidad Cooperativa de Colombia,Ingeniería de Electrónica,Virtual,Incentivo parcial
